,FullCV_01_idx,FullCV_01_flag,FullCV_02_idx,FullCV_02_flag,FullCV_03_idx,FullCV_03_flag,FullCV_04_idx,FullCV_04_flag,FullCV_05_idx,FullCV_05_flag,FullCV_06_idx,FullCV_06_flag,FullCV_07_idx,FullCV_07_flag,FullCV_08_idx,FullCV_08_flag,FullCV_09_idx,FullCV_09_flag,FullCV_10_idx,FullCV_10_flag
1238,1238,train,817,train,875,train,757,train,593,train,1234,train,1221,train,168,train,1660,train,2951,test
1239,1239,train,3017,test,1916,train,1616,train,3845,test,54,train,259,train,3264,test,1637,train,3947,test
1240,1240,train,1549,train,1315,train,1941,train,3826,test,1365,train,3154,test,1545,train,3912,test,1131,train
1241,1241,train,375,train,1299,train,10,train,3421,test,1779,train,3688,test,2877,test,1581,train,2245,train
1242,1242,train,1543,train,2860,test,3386,test,2269,train,3083,test,1987,train,1268,train,3737,test,3392,test
1243,1243,train,530,train,3860,test,1871,train,599,train,1482,train,1848,train,3348,test,1298,train,2465,train
1244,1244,train,1264,train,1590,train,3931,test,67,train,1602,train,835,train,1649,train,874,train,170,train
1245,1245,train,3805,test,3012,test,1328,train,2406,train,1623,train,1740,train,1402,train,3250,test,1926,train
1246,1246,train,2635,train,1922,train,466,train,3462,test,2656,train,3564,test,720,train,1088,train,1183,train
1247,1247,train,154,train,2453,train,295,train,3518,test,1681,train,282,train,1426,train,3191,test,783,train
1248,1248,train,1006,train,3817,test,2546,train,2836,test,534,train,625,train,3034,test,1502,train,3463,test
1249,1249,train,937,train,3373,test,602,train,3804,test,2325,train,2823,test,1350,train,2907,test,3698,test
1250,1250,train,3658,test,2840,test,690,train,1240,train,2890,test,1646,train,263,train,2959,test,3109,test
1251,1251,train,1592,train,345,train,3210,test,569,train,1382,train,2330,train,2051,train,1136,train,2101,train
1252,1252,train,1231,train,251,train,3657,test,212,train,792,train,2189,train,2426,train,204,train,902,train
1253,1253,train,2625,train,3527,test,3219,test,817,train,2491,train,3876,test,3567,test,3022,test,1789,train
1254,1254,train,3890,test,235,train,734,train,1379,train,2818,test,232,train,2492,train,1888,train,912,train
1255,1255,train,3270,test,118,train,134,train,924,train,3153,test,1138,train,1958,train,3052,test,3711,test
1256,1256,train,2324,train,1129,train,3316,test,1592,train,962,train,704,train,3871,test,1381,train,3789,test
1257,1257,train,2824,test,3740,test,2210,train,265,train,227,train,3,train,212,train,2818,test,2288,train
1258,1258,train,2326,train,3042,test,110,train,3000,test,2609,train,3115,test,1473,train,86,train,1154,train
1259,1259,train,3579,test,342,train,2940,test,1227,train,1399,train,2577,train,3645,test,3228,test,2927,test
1260,1260,train,2768,test,2232,train,1032,train,3121,test,3487,test,2916,test,1136,train,1850,train,3055,test
1261,1261,train,983,train,1876,train,730,train,1628,train,1192,train,901,train,1668,train,3282,test,3809,test
1262,1262,train,2584,train,1281,train,563,train,2039,train,2800,test,3137,test,277,train,82,train,2827,test
1263,1263,train,3402,test,1522,train,2760,train,844,train,3769,test,2449,train,3785,test,2437,train,493,train
1264,1264,train,2274,train,70,train,1963,train,1515,train,1580,train,2380,train,2659,train,1488,train,600,train
1265,1265,train,3909,test,3320,test,2071,train,3319,test,1417,train,2665,train,1207,train,2575,train,3629,test
1266,1266,train,1070,train,1515,train,645,train,1667,train,1146,train,818,train,1127,train,834,train,673,train
1267,1267,train,2669,train,3348,test,3852,test,526,train,3839,test,1527,train,2579,train,2919,test,184,train
1268,1268,train,1938,train,2306,train,2647,train,380,train,2766,train,1775,train,1513,train,2749,train,1122,train
1269,1269,train,2206,train,2154,train,2428,train,77,train,3774,test,3276,test,1781,train,3543,test,1808,train
1270,1270,train,2988,test,1357,train,2948,test,952,train,107,train,539,train,1673,train,410,train,3203,test
1271,1271,train,2228,train,2149,train,2974,test,498,train,2568,train,420,train,25,train,2802,test,3693,test
1272,1272,train,3920,test,799,train,2555,train,862,train,1232,train,1516,train,1944,train,3747,test,1365,train
1273,1273,train,537,train,3883,test,46,train,3168,test,3825,test,2783,test,1741,train,3839,test,1105,train
1274,1274,train,2671,train,2697,train,310,train,118,train,3838,test,3576,test,1648,train,1059,train,2738,train
1275,1275,train,1347,train,910,train,575,train,108,train,3635,test,2610,train,381,train,2522,train,1419,train
1276,1276,train,1346,train,1572,train,1574,train,762,train,1114,train,852,train,2187,train,1639,train,3076,test
1277,1277,train,1240,train,2394,train,223,train,2497,train,2745,train,3126,test,3634,test,2793,test,1304,train
1278,1278,train,2900,test,218,train,3198,test,765,train,2980,test,2798,test,3527,test,3411,test,2430,train
1279,1279,train,357,train,2804,test,1502,train,2646,train,1699,train,892,train,3837,test,1098,train,1554,train
1280,1280,train,2857,test,403,train,1222,train,978,train,3531,test,736,train,2178,train,1562,train,772,train
1281,1281,train,3852,test,3469,test,2300,train,1809,train,2249,train,424,train,750,train,3913,test,1323,train
1282,1282,train,1433,train,1648,train,1463,train,142,train,1403,train,767,train,2568,train,1432,train,1530,train
1283,1283,train,3752,test,2740,train,1355,train,2887,test,340,train,1755,train,1306,train,370,train,3783,test
1284,1284,train,908,train,2223,train,1058,train,2869,test,1764,train,3916,test,3144,test,2396,train,3532,test
1285,1285,train,575,train,1894,train,2782,test,3199,test,3299,test,3310,test,3467,test,1520,train,642,train
1286,1286,train,2602,train,607,train,3296,test,3611,test,586,train,2864,test,2246,train,3465,test,3006,test
1287,1287,train,1109,train,2662,train,1220,train,3036,test,2104,train,1583,train,1677,train,3118,test,3134,test
1288,1288,train,1875,train,1096,train,1496,train,908,train,737,train,3073,test,1855,train,756,train,1641,train
1289,1289,train,2498,train,1713,train,1296,train,2291,train,2889,test,2786,test,3007,test,3318,test,332,train
1290,1290,train,3328,test,2254,train,3945,test,933,train,3476,test,202,train,3508,test,3048,test,1312,train
1291,1291,train,1223,train,463,train,2401,train,907,train,855,train,2684,train,2409,train,2489,train,3212,test
1292,1292,train,2859,test,3025,test,396,train,1531,train,2927,test,3480,test,2495,train,1336,train,2204,train
1293,1293,train,2814,test,2360,train,3342,test,2271,train,1933,train,2528,train,1882,train,2265,train,1044,train
1294,1294,train,3136,test,1466,train,423,train,3005,test,1980,train,2139,train,2232,train,3349,test,3495,test
1295,1295,train,3523,test,3229,test,2236,train,416,train,928,train,3068,test,1561,train,70,train,3000,test
1296,1296,train,2303,train,1680,train,3274,test,3807,test,712,train,3064,test,757,train,2529,train,2604,train
1297,1297,train,1665,train,399,train,3528,test,2884,test,1318,train,3209,test,2618,train,1916,train,1108,train
1298,1298,train,3581,test,3588,test,2325,train,3557,test,3262,test,3354,test,182,train,390,train,3804,test
1299,1299,train,3261,test,1887,train,1356,train,2079,train,414,train,1457,train,2167,train,92,train,1492,train
1300,1300,train,688,train,1021,train,1962,train,2593,train,3510,test,3258,test,2419,train,2421,train,338,train
1301,1301,train,1779,train,1553,train,1714,train,1302,train,3572,test,1631,train,1865,train,160,train,3692,test
1302,1302,train,2431,train,3872,test,258,train,3573,test,2794,test,2593,train,340,train,274,train,3436,test
1303,1303,train,3349,test,2837,test,1679,train,474,train,713,train,101,train,3281,test,491,train,266,train
1304,1304,train,2096,train,1619,train,480,train,382,train,1810,train,3010,test,2383,train,2325,train,820,train
1305,1305,train,88,train,798,train,3109,test,2850,test,3656,test,583,train,844,train,3594,test,3515,test
1306,1306,train,1502,train,58,train,2509,train,2528,train,3428,test,226,train,1790,train,128,train,2040,train
1307,1307,train,104,train,3719,test,3549,test,1754,train,3595,test,1789,train,2664,train,3645,test,2320,train
1308,1308,train,3241,test,2089,train,1730,train,3912,test,1937,train,2699,train,3499,test,293,train,962,train
1309,1309,train,3682,test,2518,train,2359,train,3003,test,1177,train,3779,test,1943,train,715,train,2155,train
1310,1310,train,1668,train,3640,test,3327,test,546,train,690,train,1796,train,532,train,3417,test,907,train
1311,1311,train,1599,train,849,train,3,train,168,train,3548,test,958,train,610,train,3208,test,3768,test
1312,1312,train,1851,train,1823,train,2674,train,3809,test,3818,test,3867,test,1342,train,218,train,1948,train
1313,1313,train,3181,test,1446,train,616,train,2024,train,377,train,1001,train,3127,test,3669,test,3029,test
1314,1314,train,1154,train,1112,train,803,train,3834,test,1409,train,1366,train,2342,train,1156,train,258,train
1315,1315,train,1870,train,90,train,3449,test,3028,test,2575,train,2804,test,3541,test,196,train,1493,train
1316,1316,train,2388,train,237,train,1991,train,3733,test,573,train,1436,train,3566,test,2207,train,904,train
1317,1317,train,2107,train,2429,train,2901,test,3033,test,2724,train,2632,train,972,train,2388,train,335,train
1318,1318,train,2838,test,3057,test,869,train,3174,test,1991,train,50,train,318,train,3398,test,394,train
1319,1319,train,838,train,1361,train,1214,train,2815,test,3770,test,3894,test,3704,test,3548,test,3448,test
1320,1320,train,3334,test,195,train,2574,train,3056,test,2635,train,492,train,1004,train,2073,train,3387,test
1321,1321,train,508,train,827,train,825,train,1949,train,2905,test,2495,train,578,train,1756,train,2391,train
1322,1322,train,1342,train,2486,train,2413,train,2418,train,2467,train,743,train,269,train,2536,train,983,train
1323,1323,train,2475,train,1475,train,569,train,1458,train,3390,test,777,train,2439,train,2231,train,68,train
1324,1324,train,3527,test,711,train,331,train,516,train,3460,test,516,train,2090,train,2986,test,785,train
1325,1325,train,1600,train,2454,train,2254,train,2958,test,2855,test,1963,train,217,train,1421,train,2719,train
1326,1326,train,121,train,733,train,601,train,3526,test,2717,train,372,train,994,train,2071,train,2891,test
1327,1327,train,2919,test,2591,train,3143,test,2828,test,976,train,1823,train,991,train,1339,train,1283,train
1328,1328,train,3866,test,3525,test,3073,test,3589,test,134,train,1596,train,2205,train,614,train,2516,train
1329,1329,train,2136,train,573,train,181,train,3535,test,105,train,2811,test,3200,test,846,train,2624,train
1330,1330,train,3813,test,3430,test,3559,test,2368,train,2668,train,289,train,1651,train,2356,train,3416,test
1331,1331,train,1553,train,3106,test,2699,train,3852,test,572,train,2065,train,2023,train,3713,test,918,train
1332,1332,train,1423,train,3657,test,1990,train,1874,train,1356,train,2633,train,2978,test,1537,train,2020,train
1333,1333,train,9,train,840,train,1595,train,2069,train,2149,train,820,train,1692,train,610,train,1651,train
1334,1334,train,1980,train,1392,train,706,train,2886,test,3396,test,3573,test,12,train,1793,train,1208,train
1335,1335,train,3781,test,1721,train,1209,train,2813,test,477,train,3449,test,1919,train,1740,train,792,train
1336,1336,train,3395,test,111,train,2301,train,3243,test,303,train,2336,train,2862,test,532,train,515,train
1337,1337,train,2725,train,934,train,3208,test,79,train,3195,test,434,train,2477,train,1111,train,3683,test
1338,1338,train,1258,train,2301,train,1399,train,1380,train,446,train,3703,test,2919,test,2653,train,1567,train
1339,1339,train,3713,test,1188,train,3082,test,26,train,969,train,2564,train,3587,test,3869,test,3777,test
1340,1340,train,3111,test,2231,train,364,train,2076,train,1344,train,3327,test,3900,test,3429,test,931,train
1341,1341,train,2752,train,442,train,744,train,2118,train,871,train,230,train,2523,train,158,train,2864,test
1342,1342,train,1984,train,1413,train,610,train,2000,train,2658,train,1975,train,2776,test,1201,train,1236,train
1343,1343,train,2827,test,413,train,2921,test,2446,train,2833,test,3356,test,699,train,47,train,1491,train
1344,1344,train,1973,train,198,train,3689,test,2350,train,1404,train,1560,train,1068,train,2764,train,2765,train
1345,1345,train,3114,test,1249,train,183,train,1007,train,193,train,3473,test,1026,train,1170,train,2473,train
1346,1346,train,2045,train,264,train,1757,train,1930,train,2198,train,3435,test,1253,train,3545,test,1934,train
1347,1347,train,876,train,1288,train,2309,train,1899,train,1712,train,26,train,1978,train,542,train,1738,train
1348,1348,train,874,train,3826,test,498,train,1737,train,927,train,1901,train,623,train,3692,test,444,train
1349,1349,train,3115,test,2875,test,3526,test,2082,train,444,train,2929,test,2468,train,915,train,896,train
1350,1350,train,1395,train,1450,train,3649,test,3548,test,754,train,1004,train,3827,test,1830,train,2072,train
1351,1351,train,3448,test,1805,train,2484,train,393,train,1904,train,375,train,2467,train,1039,train,1075,train
1352,1352,train,3393,test,333,train,2044,train,3013,test,1339,train,593,train,523,train,1575,train,1699,train
1353,1353,train,3441,test,1850,train,3107,test,1894,train,290,train,2237,train,273,train,3755,test,115,train
1354,1354,train,650,train,2956,test,2598,train,977,train,1304,train,1209,train,2968,test,2019,train,838,train
1355,1355,train,1539,train,2678,train,2981,test,2282,train,2940,test,2996,test,1879,train,1941,train,1967,train
1356,1356,train,2869,test,123,train,2144,train,3534,test,2550,train,3806,test,1280,train,1398,train,1380,train
1357,1357,train,898,train,2452,train,2443,train,3480,test,2741,train,503,train,2005,train,2966,test,3421,test
1358,1358,train,926,train,1365,train,1529,train,577,train,312,train,887,train,3571,test,1262,train,547,train
1359,1359,train,1185,train,1987,train,3010,test,1270,train,3436,test,2895,test,1662,train,1013,train,3769,test
1360,1360,train,1198,train,3454,test,1708,train,1675,train,3208,test,3771,test,3275,test,2313,train,3358,test
1361,1361,train,2589,train,2028,train,3947,test,2753,train,2231,train,740,train,3260,test,2814,test,157,train
1362,1362,train,2884,test,3734,test,2678,train,209,train,606,train,2736,train,1254,train,3941,test,2488,train
1363,1363,train,1085,train,740,train,2170,train,986,train,875,train,2627,train,1591,train,300,train,3342,test
1364,1364,train,79,train,3717,test,2412,train,644,train,2366,train,1799,train,203,train,2788,test,2382,train
1365,1365,train,1632,train,354,train,933,train,2211,train,531,train,1459,train,3759,test,770,train,989,train
1366,1366,train,784,train,2543,train,1882,train,1251,train,1014,train,1320,train,3123,test,535,train,151,train
1367,1367,train,2850,test,2392,train,1263,train,2480,train,3700,test,2230,train,724,train,1394,train,1181,train
1368,1368,train,448,train,3746,test,3856,test,1851,train,472,train,221,train,2844,test,982,train,3529,test
1369,1369,train,3794,test,2180,train,2330,train,3789,test,3343,test,1928,train,2413,train,1632,train,2601,train
1370,1370,train,579,train,322,train,1940,train,794,train,2673,train,2831,test,1468,train,3177,test,1589,train
1371,1371,train,2121,train,2785,test,537,train,601,train,84,train,2077,train,1302,train,1105,train,432,train
1372,1372,train,1909,train,664,train,3700,test,267,train,1041,train,2228,train,378,train,1619,train,2395,train
1373,1373,train,1374,train,24,train,372,train,1376,train,3484,test,43,train,3647,test,768,train,2814,test
1374,1374,train,1625,train,2402,train,1198,train,1599,train,74,train,2448,train,215,train,3424,test,1382,train
