,Aryl_halide_name,Aryl_halide_smi,Methylaniline_name,Methylaniline_smi,Additive_name,Additive_smi,Base_name,Base_smi,Pd_catalyst_name,Pd_catalyst_smi,Product_name,Product_smi,rxn,Output,React_sites_H_M,Prod_sites,Pd_site
1989,Halide_14,FC(F)(F)c1ccc(Br)cc1,Methylaniline_0,Cc1ccc(N)cc1,Additive_17,CCOC(=O)c1cc(C)on1,Base_1,CN1CCCN2CCCN=C12,Pd_2,O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1c(OC)ccc(OC)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)),Product_1989,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,FC(F)(F)c1ccc(Br)cc1.Cc1ccc(N)cc1.O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1c(OC)ccc(OC)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)).CCOC(=O)c1cc(C)on1.CN1CCCN2CCCN=C12>>Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,47.555818,"((7,), (5,))","((6,), (5,))",8
1990,Halide_9,CCc1ccc(Cl)cc1,Methylaniline_0,Cc1ccc(N)cc1,Additive_14,c1ccc(CN(Cc2ccccc2)c2ccno2)cc1,Base_0,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,Pd_3,O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)),Product_1990,CCc1ccc(Nc2ccc(C)cc2)cc1,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1.O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)).c1ccc(CN(Cc2ccccc2)c2ccno2)cc1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C>>CCc1ccc(Nc2ccc(C)cc2)cc1,6.581266653,"((5,), (5,))","((5,), (6,))",8
1991,Halide_11,COc1ccc(Br)cc1,Methylaniline_0,Cc1ccc(N)cc1,Additive_10,Cc1cc(-c2ccccc2)on1,Base_1,CN1CCCN2CCCN=C12,Pd_0,O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1c(OC)ccc(OC)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)),Product_1991,COc1ccc(Nc2ccc(C)cc2)cc1,COc1ccc(Br)cc1.Cc1ccc(N)cc1.O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1c(OC)ccc(OC)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)).Cc1cc(-c2ccccc2)on1.CN1CCCN2CCCN=C12>>COc1ccc(Nc2ccc(C)cc2)cc1,41.28466002,"((5,), (5,))","((5,), (6,))",8
1992,Halide_10,Ic1cccnc1,Methylaniline_0,Cc1ccc(N)cc1,Additive_21,c1ccc2oncc2c1,Base_0,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,Pd_2,O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1c(OC)ccc(OC)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)),Product_1992,Cc1ccc(Nc2cccnc2)cc1,Ic1cccnc1.Cc1ccc(N)cc1.O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1c(OC)ccc(OC)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)).c1ccc2oncc2c1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C>>Cc1ccc(Nc2cccnc2)cc1,73.24639173,"((1,), (5,))","((6,), (5,))",8
1993,Halide_4,COc1ccc(Cl)cc1,Methylaniline_0,Cc1ccc(N)cc1,Additive_2,CCOC(=O)c1cnoc1,Base_1,CN1CCCN2CCCN=C12,Pd_3,O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)),Product_1993,COc1ccc(Nc2ccc(C)cc2)cc1,COc1ccc(Cl)cc1.Cc1ccc(N)cc1.O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)).CCOC(=O)c1cnoc1.CN1CCCN2CCCN=C12>>COc1ccc(Nc2ccc(C)cc2)cc1,2.720923971,"((5,), (5,))","((5,), (6,))",8
1994,Halide_3,FC(F)(F)c1ccc(Cl)cc1,Methylaniline_0,Cc1ccc(N)cc1,Additive_17,CCOC(=O)c1cc(C)on1,Base_2,CN(C)C(=NC(C)(C)C)N(C)C,Pd_3,O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)),Product_1994,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,FC(F)(F)c1ccc(Cl)cc1.Cc1ccc(N)cc1.O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)).CCOC(=O)c1cc(C)on1.CN(C)C(=NC(C)(C)C)N(C)C>>Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,31.88044847,"((7,), (5,))","((6,), (5,))",8
1995,Halide_1,Brc1ccccn1,Methylaniline_0,Cc1ccc(N)cc1,Additive_12,COC(=O)c1cc(-c2ccco2)on1,Base_1,CN1CCCN2CCCN=C12,Pd_3,O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)),Product_1995,Cc1ccc(Nc2ccccn2)cc1,Brc1ccccn1.Cc1ccc(N)cc1.O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)).COC(=O)c1cc(-c2ccco2)on1.CN1CCCN2CCCN=C12>>Cc1ccc(Nc2ccccn2)cc1,83.38501147,"((1,), (5,))","((6,), (5,))",8
1996,Halide_4,COc1ccc(Cl)cc1,Methylaniline_0,Cc1ccc(N)cc1,Additive_13,CCOC(=O)c1cc(OC)no1,Base_2,CN(C)C(=NC(C)(C)C)N(C)C,Pd_2,O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1c(OC)ccc(OC)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)),Product_1996,COc1ccc(Nc2ccc(C)cc2)cc1,COc1ccc(Cl)cc1.Cc1ccc(N)cc1.O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1c(OC)ccc(OC)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)).CCOC(=O)c1cc(OC)no1.CN(C)C(=NC(C)(C)C)N(C)C>>COc1ccc(Nc2ccc(C)cc2)cc1,0.0,"((5,), (5,))","((5,), (6,))",8
1997,Halide_14,FC(F)(F)c1ccc(Br)cc1,Methylaniline_0,Cc1ccc(N)cc1,Additive_19,Cc1cc(-n2cccc2)no1,Base_0,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,Pd_3,O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)),Product_1997,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,FC(F)(F)c1ccc(Br)cc1.Cc1ccc(N)cc1.O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)).Cc1cc(-n2cccc2)no1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C>>Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,33.91258635,"((7,), (5,))","((6,), (5,))",8
1998,Halide_9,CCc1ccc(Cl)cc1,Methylaniline_0,Cc1ccc(N)cc1,Additive_7,Fc1cccc(F)c1-c1ccno1,Base_0,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,Pd_1,O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)),Product_1998,CCc1ccc(Nc2ccc(C)cc2)cc1,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1.O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)).Fc1cccc(F)c1-c1ccno1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C>>CCc1ccc(Nc2ccc(C)cc2)cc1,7.713999512,"((5,), (5,))","((5,), (6,))",8
1999,Halide_13,COc1ccc(I)cc1,Methylaniline_0,Cc1ccc(N)cc1,Additive_5,Cc1ccon1,Base_2,CN(C)C(=NC(C)(C)C)N(C)C,Pd_2,O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1c(OC)ccc(OC)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)),Product_1999,COc1ccc(Nc2ccc(C)cc2)cc1,COc1ccc(I)cc1.Cc1ccc(N)cc1.O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1c(OC)ccc(OC)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)).Cc1ccon1.CN(C)C(=NC(C)(C)C)N(C)C>>COc1ccc(Nc2ccc(C)cc2)cc1,54.42113597,"((5,), (5,))","((5,), (6,))",8
2000,Halide_13,COc1ccc(I)cc1,Methylaniline_0,Cc1ccc(N)cc1,Additive_6,c1ccc(-c2cnoc2)cc1,Base_2,CN(C)C(=NC(C)(C)C)N(C)C,Pd_1,O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)),Product_2000,COc1ccc(Nc2ccc(C)cc2)cc1,COc1ccc(I)cc1.Cc1ccc(N)cc1.O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)).c1ccc(-c2cnoc2)cc1.CN(C)C(=NC(C)(C)C)N(C)C>>COc1ccc(Nc2ccc(C)cc2)cc1,2.633257106,"((5,), (5,))","((5,), (6,))",8
2001,Halide_2,CCc1ccc(I)cc1,Methylaniline_0,Cc1ccc(N)cc1,Additive_16,CCOC(=O)c1cc(C)no1,Base_1,CN1CCCN2CCCN=C12,Pd_0,O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1c(OC)ccc(OC)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)),Product_2001,CCc1ccc(Nc2ccc(C)cc2)cc1,CCc1ccc(I)cc1.Cc1ccc(N)cc1.O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1c(OC)ccc(OC)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)).CCOC(=O)c1cc(C)no1.CN1CCCN2CCCN=C12>>CCc1ccc(Nc2ccc(C)cc2)cc1,85.89473594,"((5,), (5,))","((5,), (6,))",8
2002,Halide_4,COc1ccc(Cl)cc1,Methylaniline_0,Cc1ccc(N)cc1,Additive_19,Cc1cc(-n2cccc2)no1,Base_1,CN1CCCN2CCCN=C12,Pd_3,O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)),Product_2002,COc1ccc(Nc2ccc(C)cc2)cc1,COc1ccc(Cl)cc1.Cc1ccc(N)cc1.O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)).Cc1cc(-n2cccc2)no1.CN1CCCN2CCCN=C12>>COc1ccc(Nc2ccc(C)cc2)cc1,1.728296665,"((5,), (5,))","((5,), (6,))",8
2003,Halide_2,CCc1ccc(I)cc1,Methylaniline_0,Cc1ccc(N)cc1,Additive_16,CCOC(=O)c1cc(C)no1,Base_0,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,Pd_2,O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1c(OC)ccc(OC)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)),Product_2003,CCc1ccc(Nc2ccc(C)cc2)cc1,CCc1ccc(I)cc1.Cc1ccc(N)cc1.O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1c(OC)ccc(OC)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)).CCOC(=O)c1cc(C)no1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C>>CCc1ccc(Nc2ccc(C)cc2)cc1,66.88608561,"((5,), (5,))","((5,), (6,))",8
2004,Halide_14,FC(F)(F)c1ccc(Br)cc1,Methylaniline_0,Cc1ccc(N)cc1,Additive_6,c1ccc(-c2cnoc2)cc1,Base_1,CN1CCCN2CCCN=C12,Pd_3,O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)),Product_2004,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,FC(F)(F)c1ccc(Br)cc1.Cc1ccc(N)cc1.O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)).c1ccc(-c2cnoc2)cc1.CN1CCCN2CCCN=C12>>Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,53.83922891,"((7,), (5,))","((6,), (5,))",8
2005,Halide_12,FC(F)(F)c1ccc(I)cc1,Methylaniline_0,Cc1ccc(N)cc1,Additive_7,Fc1cccc(F)c1-c1ccno1,Base_2,CN(C)C(=NC(C)(C)C)N(C)C,Pd_0,O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1c(OC)ccc(OC)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)),Product_2005,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,FC(F)(F)c1ccc(I)cc1.Cc1ccc(N)cc1.O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1c(OC)ccc(OC)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)).Fc1cccc(F)c1-c1ccno1.CN(C)C(=NC(C)(C)C)N(C)C>>Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,34.1813834,"((7,), (5,))","((6,), (5,))",8
2006,Halide_11,COc1ccc(Br)cc1,Methylaniline_0,Cc1ccc(N)cc1,Additive_9,COC(=O)c1cc(-c2cccs2)on1,Base_2,CN(C)C(=NC(C)(C)C)N(C)C,Pd_2,O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1c(OC)ccc(OC)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)),Product_2006,COc1ccc(Nc2ccc(C)cc2)cc1,COc1ccc(Br)cc1.Cc1ccc(N)cc1.O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1c(OC)ccc(OC)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)).COC(=O)c1cc(-c2cccs2)on1.CN(C)C(=NC(C)(C)C)N(C)C>>COc1ccc(Nc2ccc(C)cc2)cc1,35.15329281,"((5,), (5,))","((5,), (6,))",8
2007,Halide_13,COc1ccc(I)cc1,Methylaniline_0,Cc1ccc(N)cc1,Additive_17,CCOC(=O)c1cc(C)on1,Base_0,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,Pd_1,O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)),Product_2007,COc1ccc(Nc2ccc(C)cc2)cc1,COc1ccc(I)cc1.Cc1ccc(N)cc1.O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)).CCOC(=O)c1cc(C)on1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C>>COc1ccc(Nc2ccc(C)cc2)cc1,19.99982627,"((5,), (5,))","((5,), (6,))",8
2008,Halide_11,COc1ccc(Br)cc1,Methylaniline_0,Cc1ccc(N)cc1,Additive_15,Cc1ccno1,Base_2,CN(C)C(=NC(C)(C)C)N(C)C,Pd_3,O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)),Product_2008,COc1ccc(Nc2ccc(C)cc2)cc1,COc1ccc(Br)cc1.Cc1ccc(N)cc1.O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)).Cc1ccno1.CN(C)C(=NC(C)(C)C)N(C)C>>COc1ccc(Nc2ccc(C)cc2)cc1,33.60384304,"((5,), (5,))","((5,), (6,))",8
2009,Halide_11,COc1ccc(Br)cc1,Methylaniline_0,Cc1ccc(N)cc1,Additive_4,CCOC(=O)c1cnoc1C,Base_0,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,Pd_2,O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1c(OC)ccc(OC)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)),Product_2009,COc1ccc(Nc2ccc(C)cc2)cc1,COc1ccc(Br)cc1.Cc1ccc(N)cc1.O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1c(OC)ccc(OC)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)).CCOC(=O)c1cnoc1C.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C>>COc1ccc(Nc2ccc(C)cc2)cc1,15.16491224,"((5,), (5,))","((5,), (6,))",8
2010,Halide_3,FC(F)(F)c1ccc(Cl)cc1,Methylaniline_0,Cc1ccc(N)cc1,Additive_11,c1ccc(CN(Cc2ccccc2)c2ccon2)cc1,Base_0,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,Pd_3,O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)),Product_2010,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,FC(F)(F)c1ccc(Cl)cc1.Cc1ccc(N)cc1.O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)).c1ccc(CN(Cc2ccccc2)c2ccon2)cc1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C>>Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,33.44709826,"((7,), (5,))","((6,), (5,))",8
2011,Halide_14,FC(F)(F)c1ccc(Br)cc1,Methylaniline_0,Cc1ccc(N)cc1,Additive_0,Cc1cc(C)on1,Base_2,CN(C)C(=NC(C)(C)C)N(C)C,Pd_2,O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1c(OC)ccc(OC)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)),Product_2011,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,FC(F)(F)c1ccc(Br)cc1.Cc1ccc(N)cc1.O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1c(OC)ccc(OC)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)).Cc1cc(C)on1.CN(C)C(=NC(C)(C)C)N(C)C>>Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,33.41994964,"((7,), (5,))","((6,), (5,))",8
2012,Halide_8,Clc1cccnc1,Methylaniline_0,Cc1ccc(N)cc1,Additive_3,CCOC(=O)c1ccon1,Base_1,CN1CCCN2CCCN=C12,Pd_1,O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)),Product_2012,Cc1ccc(Nc2cccnc2)cc1,Clc1cccnc1.Cc1ccc(N)cc1.O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)).CCOC(=O)c1ccon1.CN1CCCN2CCCN=C12>>Cc1ccc(Nc2cccnc2)cc1,8.431077782,"((1,), (5,))","((6,), (5,))",8
2013,Halide_8,Clc1cccnc1,Methylaniline_0,Cc1ccc(N)cc1,Additive_9,COC(=O)c1cc(-c2cccs2)on1,Base_0,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,Pd_3,O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)),Product_2013,Cc1ccc(Nc2cccnc2)cc1,Clc1cccnc1.Cc1ccc(N)cc1.O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)).COC(=O)c1cc(-c2cccs2)on1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C>>Cc1ccc(Nc2cccnc2)cc1,8.47025224,"((1,), (5,))","((6,), (5,))",8
2014,Halide_1,Brc1ccccn1,Methylaniline_0,Cc1ccc(N)cc1,Additive_16,CCOC(=O)c1cc(C)no1,Base_2,CN(C)C(=NC(C)(C)C)N(C)C,Pd_2,O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1c(OC)ccc(OC)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)),Product_2014,Cc1ccc(Nc2ccccn2)cc1,Brc1ccccn1.Cc1ccc(N)cc1.O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1c(OC)ccc(OC)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)).CCOC(=O)c1cc(C)no1.CN(C)C(=NC(C)(C)C)N(C)C>>Cc1ccc(Nc2ccccn2)cc1,74.81544975,"((1,), (5,))","((6,), (5,))",8
